36.797997,127.08182199999999,0,0,1620745205.0,2021-05-12 00:00:05
36.798006,127.08182199999999,0,0,1620745210.0,2021-05-12 00:00:10
36.797995,127.08183299999999,0,0,1620745215.0,2021-05-12 00:00:15
36.798004999999996,127.08184,0,0,1620745220.0,2021-05-12 00:00:20
36.798,127.081837,0,0,1620745225.0,2021-05-12 00:00:25
36.797997,127.08183199999999,0,0,1620745230.0,2021-05-12 00:00:30
36.798007,127.08182099999999,0,0,1620745235.0,2021-05-12 00:00:35
36.797996,127.081823,0,0,1620745240.0,2021-05-12 00:00:40
36.797996,127.081835,0,0,1620745245.0,2021-05-12 00:00:45
36.797993999999996,127.08182699999999,0,0,1620745250.0,2021-05-12 00:00:50
36.798006,127.08183799999999,0,0,1620745255.0,2021-05-12 00:00:55
36.798002,127.081837,0,0,1620745260.0,2021-05-12 00:01:00
36.798009,127.08183799999999,0,0,1620745265.0,2021-05-12 00:01:05
36.798003,127.08183899999999,0,0,1620745270.0,2021-05-12 00:01:10
36.797993999999996,127.08184,0,0,1620745275.0,2021-05-12 00:01:15
36.79801,127.08183799999999,0,0,1620745280.0,2021-05-12 00:01:20
36.798001,127.08182599999999,0,0,1620745285.0,2021-05-12 00:01:25
36.798007,127.081825,0,0,1620745290.0,2021-05-12 00:01:30
36.797996,127.081825,0,0,1620745295.0,2021-05-12 00:01:35
36.798,127.081834,0,0,1620745300.0,2021-05-12 00:01:40
36.798003,127.081823,0,0,1620745305.0,2021-05-12 00:01:45
36.797998,127.081837,0,0,1620745310.0,2021-05-12 00:01:50
36.797998,127.08183299999999,0,0,1620745315.0,2021-05-12 00:01:55
36.79801,127.08184,0,0,1620745320.0,2021-05-12 00:02:00
36.798013,127.081836,0,0,1620745325.0,2021-05-12 00:02:05
36.798004,127.081834,0,0,1620745330.0,2021-05-12 00:02:10
36.798004999999996,127.08183,0,0,1620745335.0,2021-05-12 00:02:15
36.797996,127.08183299999999,0,0,1620745340.0,2021-05-12 00:02:20
36.798003,127.08182599999999,0,0,1620745345.0,2021-05-12 00:02:25
36.798001,127.081831,0,0,1620745350.0,2021-05-12 00:02:30
36.798002,127.08182599999999,0,0,1620745355.0,2021-05-12 00:02:35
36.797995,127.08183199999999,0,0,1620745360.0,2021-05-12 00:02:40
36.798007999999996,127.08183199999999,0,0,1620745365.0,2021-05-12 00:02:45
36.798003,127.081834,0,0,1620745370.0,2021-05-12 00:02:50
36.797996,127.08182099999999,0,0,1620745375.0,2021-05-12 00:02:55
36.797995,127.08182699999999,0,0,1620745380.0,2021-05-12 00:03:00
36.797993999999996,127.081841,0,0,1620745385.0,2021-05-12 00:03:05
36.798002,127.08183899999999,0,0,1620745390.0,2021-05-12 00:03:10
36.797995,127.08183799999999,0,0,1620745395.0,2021-05-12 00:03:15
36.797997,127.081836,0,0,1620745400.0,2021-05-12 00:03:20
36.798004999999996,127.081841,0,0,1620745405.0,2021-05-12 00:03:25
36.798009,127.08182099999999,0,0,1620745410.0,2021-05-12 00:03:30
36.798010999999995,127.08183299999999,0,0,1620745415.0,2021-05-12 00:03:35
36.798006,127.08183,0,0,1620745420.0,2021-05-12 00:03:40
36.798007999999996,127.081835,0,0,1620745425.0,2021-05-12 00:03:45
36.798002,127.08183799999999,0,0,1620745430.0,2021-05-12 00:03:50
36.798007,127.081823,0,0,1620745435.0,2021-05-12 00:03:55
36.797995,127.08182799999999,0,0,1620745440.0,2021-05-12 00:04:00
36.798010999999995,127.081841,0,0,1620745445.0,2021-05-12 00:04:05
36.797999,127.081836,0,0,1620745450.0,2021-05-12 00:04:10
36.798012,127.08183799999999,0,0,1620745455.0,2021-05-12 00:04:15
36.798001,127.08183199999999,0,0,1620745460.0,2021-05-12 00:04:20
36.79801,127.081835,0,0,1620745465.0,2021-05-12 00:04:25
36.798003,127.08183199999999,0,0,1620745470.0,2021-05-12 00:04:30
36.798013,127.081836,0,0,1620745475.0,2021-05-12 00:04:35
36.79801,127.081836,0,0,1620745480.0,2021-05-12 00:04:40
36.797999,127.081829,0,0,1620745485.0,2021-05-12 00:04:45
36.798004999999996,127.08182099999999,0,0,1620745490.0,2021-05-12 00:04:50
36.797993999999996,127.081841,0,0,1620745495.0,2021-05-12 00:04:55
36.798004999999996,127.08183799999999,0,0,1620745500.0,2021-05-12 00:05:00
36.797995,127.08182699999999,0,0,1620745505.0,2021-05-12 00:05:05
36.798001,127.081831,0,0,1620745510.0,2021-05-12 00:05:10
36.798003,127.08182699999999,0,0,1620745515.0,2021-05-12 00:05:15
36.798001,127.081837,0,0,1620745520.0,2021-05-12 00:05:20
36.797996,127.08183,0,0,1620745525.0,2021-05-12 00:05:25
36.798009,127.08183299999999,0,0,1620745530.0,2021-05-12 00:05:30
36.798003,127.08183299999999,0,0,1620745535.0,2021-05-12 00:05:35
36.798012,127.081841,0,0,1620745540.0,2021-05-12 00:05:40
36.798001,127.08184,0,0,1620745545.0,2021-05-12 00:05:45
36.798004,127.08183,0,0,1620745550.0,2021-05-12 00:05:50
36.798,127.08182199999999,0,0,1620745555.0,2021-05-12 00:05:55
36.798004999999996,127.08183299999999,0,0,1620745560.0,2021-05-12 00:06:00
36.797996,127.08183299999999,0,0,1620745565.0,2021-05-12 00:06:05
36.798004,127.08182599999999,0,0,1620745570.0,2021-05-12 00:06:10
36.798006,127.081836,0,0,1620745575.0,2021-05-12 00:06:15
36.798006,127.08182099999999,0,0,1620745580.0,2021-05-12 00:06:20
36.798001,127.081835,0,0,1620745585.0,2021-05-12 00:06:25
36.798007999999996,127.08183799999999,0,0,1620745590.0,2021-05-12 00:06:30
36.798007999999996,127.08182099999999,0,0,1620745595.0,2021-05-12 00:06:35
36.797993999999996,127.08184,0,0,1620745600.0,2021-05-12 00:06:40
36.798004,127.081823,0,0,1620745605.0,2021-05-12 00:06:45
36.798004,127.08183899999999,0,0,1620745610.0,2021-05-12 00:06:50
36.797993999999996,127.08182799999999,0,0,1620745615.0,2021-05-12 00:06:55
36.797996,127.081837,0,0,1620745620.0,2021-05-12 00:07:00
36.797998,127.081841,0,0,1620745625.0,2021-05-12 00:07:05
36.798007,127.081841,0,0,1620745630.0,2021-05-12 00:07:10
36.798,127.08183299999999,0,0,1620745635.0,2021-05-12 00:07:15
36.798004,127.08182699999999,0,0,1620745640.0,2021-05-12 00:07:20
36.798012,127.081834,0,0,1620745645.0,2021-05-12 00:07:25
36.797996,127.081824,0,0,1620745650.0,2021-05-12 00:07:30
36.798002,127.081824,0,0,1620745655.0,2021-05-12 00:07:35
36.798012,127.08183899999999,0,0,1620745660.0,2021-05-12 00:07:40
36.797999,127.081829,0,0,1620745665.0,2021-05-12 00:07:45
36.798003,127.08183,0,0,1620745670.0,2021-05-12 00:07:50
36.798006,127.081823,0,0,1620745675.0,2021-05-12 00:07:55
36.79801,127.08182799999999,0,0,1620745680.0,2021-05-12 00:08:00
36.798007999999996,127.08182599999999,0,0,1620745685.0,2021-05-12 00:08:05
36.797997,127.08183799999999,0,0,1620745690.0,2021-05-12 00:08:10
36.798010999999995,127.08183,0,0,1620745695.0,2021-05-12 00:08:15
36.798007,127.081835,0,0,1620745700.0,2021-05-12 00:08:20
36.798001,127.081835,0,0,1620745705.0,2021-05-12 00:08:25
36.798014,127.08182599999999,0,0,1620745710.0,2021-05-12 00:08:30
36.797999,127.08183799999999,0,0,1620745715.0,2021-05-12 00:08:35
36.798001,127.08182199999999,0,0,1620745720.0,2021-05-12 00:08:40
36.798014,127.081837,0,0,1620745725.0,2021-05-12 00:08:45
36.798012,127.08182599999999,0,0,1620745730.0,2021-05-12 00:08:50
36.79801,127.08183299999999,0,0,1620745735.0,2021-05-12 00:08:55
36.798009,127.081824,0,0,1620745740.0,2021-05-12 00:09:00
36.797996,127.081835,0,0,1620745745.0,2021-05-12 00:09:05
36.798001,127.081837,0,0,1620745750.0,2021-05-12 00:09:10
36.798,127.08184,0,0,1620745755.0,2021-05-12 00:09:15
36.797993999999996,127.08182699999999,0,0,1620745760.0,2021-05-12 00:09:20
