36.798002,127.08182599999999,0,0,1617462005.0,2021-04-04 00:00:05,1
36.797993999999996,127.08183799999999,0,0,1617462010.0,2021-04-04 00:00:10,2
36.798,127.08184,0,0,1617462015.0,2021-04-04 00:00:15,3
36.798004999999996,127.081837,0,0,1617462020.0,2021-04-04 00:00:20,4
36.798014,127.08182599999999,0,0,1617462025.0,2021-04-04 00:00:25,5
36.798004999999996,127.081834,0,0,1617462030.0,2021-04-04 00:00:30,6
36.798014,127.08182099999999,0,0,1617462035.0,2021-04-04 00:00:35,7
36.798009,127.08183,0,0,1617462040.0,2021-04-04 00:00:40,8
36.798013,127.08182799999999,0,0,1617462045.0,2021-04-04 00:00:45,9
36.797998,127.08183299999999,0,0,1617462050.0,2021-04-04 00:00:50,10
36.798014,127.081829,0,0,1617462055.0,2021-04-04 00:00:55,11
36.797997,127.081841,0,0,1617462060.0,2021-04-04 00:01:00,12
36.797995,127.08183799999999,0,0,1617462065.0,2021-04-04 00:01:05,13
36.798002,127.08183199999999,0,0,1617462070.0,2021-04-04 00:01:10,14
36.798,127.08182699999999,0,0,1617462075.0,2021-04-04 00:01:15,15
36.797998,127.08183199999999,0,0,1617462080.0,2021-04-04 00:01:20,16
36.798014,127.081837,0,0,1617462085.0,2021-04-04 00:01:25,17
36.798002,127.08182199999999,0,0,1617462090.0,2021-04-04 00:01:30,18
36.798007,127.081829,0,0,1617462095.0,2021-04-04 00:01:35,19
36.797993999999996,127.081825,0,0,1617462100.0,2021-04-04 00:01:40,20
36.798003,127.081824,0,0,1617462105.0,2021-04-04 00:01:45,21
36.797997,127.08182799999999,0,0,1617462110.0,2021-04-04 00:01:50,22
36.798013,127.081841,0,0,1617462115.0,2021-04-04 00:01:55,23
36.798004,127.08183299999999,0,0,1617462120.0,2021-04-04 00:02:00,24
36.798009,127.08183899999999,0,0,1617462125.0,2021-04-04 00:02:05,25
36.797997,127.081835,0,0,1617462130.0,2021-04-04 00:02:10,26
36.798001,127.08182799999999,0,0,1617462135.0,2021-04-04 00:02:15,27
36.798002,127.081829,0,0,1617462140.0,2021-04-04 00:02:20,28
36.798007999999996,127.081836,0,0,1617462145.0,2021-04-04 00:02:25,29
36.798012,127.08184,0,0,1617462150.0,2021-04-04 00:02:30,30
36.798013,127.08183799999999,0,0,1617462155.0,2021-04-04 00:02:35,31
36.798003,127.081829,0,0,1617462160.0,2021-04-04 00:02:40,32
36.797996,127.081836,0,0,1617462165.0,2021-04-04 00:02:45,33
36.798002,127.081834,0,0,1617462170.0,2021-04-04 00:02:50,34
36.798007,127.081831,0,0,1617462175.0,2021-04-04 00:02:55,35
36.798007,127.08183,0,0,1617462180.0,2021-04-04 00:03:00,36
36.79801,127.08182199999999,0,0,1617462185.0,2021-04-04 00:03:05,37
36.798007,127.08184,0,0,1617462190.0,2021-04-04 00:03:10,38
36.797996,127.081836,0,0,1617462195.0,2021-04-04 00:03:15,39
36.798006,127.081837,0,0,1617462200.0,2021-04-04 00:03:20,40
36.798003,127.081837,0,0,1617462205.0,2021-04-04 00:03:25,41
36.798001,127.081829,0,0,1617462210.0,2021-04-04 00:03:30,42
36.79801,127.081825,0,0,1617462215.0,2021-04-04 00:03:35,43
36.797995,127.081837,0,0,1617462220.0,2021-04-04 00:03:40,44
36.798009,127.081831,0,0,1617462225.0,2021-04-04 00:03:45,45
36.798004,127.08183199999999,0,0,1617462230.0,2021-04-04 00:03:50,46
36.798,127.08182699999999,0,0,1617462235.0,2021-04-04 00:03:55,47
36.797993999999996,127.08183,0,0,1617462240.0,2021-04-04 00:04:00,48
36.798001,127.081825,0,0,1617462245.0,2021-04-04 00:04:05,49
36.798006,127.08183299999999,0,0,1617462250.0,2021-04-04 00:04:10,50
36.797999,127.08184,0,0,1617462255.0,2021-04-04 00:04:15,51
36.798001,127.08184,0,0,1617462260.0,2021-04-04 00:04:20,52
36.798001,127.08183,0,0,1617462265.0,2021-04-04 00:04:25,53
36.798014,127.08183199999999,0,0,1617462270.0,2021-04-04 00:04:30,54
36.797997,127.081834,0,0,1617462275.0,2021-04-04 00:04:35,55
36.798007999999996,127.08184,0,0,1617462280.0,2021-04-04 00:04:40,56
36.798006,127.08183899999999,0,0,1617462285.0,2021-04-04 00:04:45,57
36.797995,127.08182599999999,0,0,1617462290.0,2021-04-04 00:04:50,58
36.798,127.08183799999999,0,0,1617462295.0,2021-04-04 00:04:55,59
36.798014,127.081825,0,0,1617462300.0,2021-04-04 00:05:00,60
36.798007999999996,127.08183799999999,0,0,1617462305.0,2021-04-04 00:05:05,61
36.798001,127.08183799999999,0,0,1617462310.0,2021-04-04 00:05:10,62
36.798004,127.081829,0,0,1617462315.0,2021-04-04 00:05:15,63
36.798004999999996,127.081831,0,0,1617462320.0,2021-04-04 00:05:20,64
36.798004999999996,127.081825,0,0,1617462325.0,2021-04-04 00:05:25,65
36.798014,127.081837,0,0,1617462330.0,2021-04-04 00:05:30,66
36.798004999999996,127.08182699999999,0,0,1617462335.0,2021-04-04 00:05:35,67
36.798007999999996,127.08182099999999,0,0,1617462340.0,2021-04-04 00:05:40,68
36.798002,127.08182099999999,0,0,1617462345.0,2021-04-04 00:05:45,69
